x_uncompressed,y_uncompressed,z_uncompressed,z_decompressed,y_decompressed,z_decompressed,distance
7.84,8.363,-1.347,-1.348,8.362,7.839,0.00173172
7.764,8.334,-1.337,-1.338,8.333,7.763,0.00173144
7.728,8.348,-1.335,-1.336,8.347,7.727,0.00173165
7.678,8.346,-1.33,-1.331,8.345,7.677,0.00173165
7.621,8.336,-1.324,-1.325,8.336,7.62,0.00141386
7.598,8.338,-1.322,-1.323,8.338,7.597,0.00141411
7.565,8.355,-1.321,-1.321,8.354,7.564,0.00141377
7.542,8.381,-1.322,-1.323,8.38,7.541,0.00173137
7.46,8.343,-1.31,-1.31,8.343,7.459,0.000999928
7.401,8.329,-1.304,-1.305,8.329,7.4,0.00141411
7.367,8.343,-1.302,-1.303,8.343,7.366,0.00141411
7.303,8.323,-1.294,-1.295,8.322,7.302,0.00173165
7.329,8.379,-1.302,-1.303,8.378,7.328,0.00173165
7.322,8.425,-1.306,-1.306,8.424,7.321,0.00141445
7.315,8.47,-1.31,-1.31,8.47,7.314,0.000999928
7.436,8.667,-1.341,-1.341,8.666,7.435,0.00141344
7.361,8.634,-1.331,-1.331,8.633,7.36,0.00141377
7.279,8.592,-1.32,-1.321,8.591,7.278,0.00173137
7.19,8.54,-1.307,-1.308,8.539,7.189,0.00173165
7.081,8.464,-1.289,-1.29,8.463,7.08,0.00173137
7.137,8.559,-1.304,-1.305,8.558,7.136,0.00173165
7.099,8.568,-1.301,-1.301,8.567,7.098,0.00141377
7.089,8.611,-1.305,-1.305,8.61,7.088,0.00141377
7.106,8.687,-1.315,-1.316,8.687,7.105,0.00141377
7.087,8.72,-1.316,-1.316,8.72,7.086,0.000999451
7.039,8.716,-1.312,-1.313,8.715,7.038,0.00173165
7.008,8.734,-1.311,-1.311,8.733,7.007,0.00141411
7.013,8.768,-1.315,-1.316,8.767,7.012,0.00173165
7.006,8.816,-1.32,-1.321,8.815,7.005,0.00173165
7.025,8.898,-1.33,-1.331,8.897,7.024,0.00173165
7.032,8.965,-1.338,-1.339,8.964,7.031,0.00173165
7.027,9.017,-1.343,-1.344,9.016,7.026,0.0017322
7.034,9.084,-1.35,-1.351,9.083,7.033,0.00173137
7.04,9.152,-1.358,-1.359,9.152,7.039,0.00141411
7.042,9.185,-1.362,-1.362,9.185,7.041,0.000999451
7.087,9.304,-1.378,-1.379,9.303,7.086,0.00173137
7.076,9.351,-1.382,-1.382,9.35,7.075,0.00141377
7.095,9.437,-1.393,-1.394,9.437,7.094,0.00141386
7.097,9.502,-1.4,-1.4,9.501,7.096,0.00141377
7.053,9.505,-1.397,-1.397,9.504,7.052,0.00141377
11.205,8.229,-1.77,-1.77,8.228,11.204,0.00141344
11.198,8.278,-1.773,-1.774,8.277,11.197,0.00173089
11.172,8.314,-1.773,-1.774,8.313,11.171,0.00173199
11.159,8.358,-1.775,-1.775,8.357,11.159,0.000999451
11.156,8.411,-1.78,-1.78,8.41,11.155,0.00141411
11.127,8.444,-1.779,-1.78,8.443,11.126,0.00173193
11.129,8.473,-1.782,-1.782,8.472,11.128,0.00141344
11.131,8.53,-1.787,-1.787,8.529,11.13,0.00141344
11.071,8.539,-1.781,-1.782,8.538,11.07,0.00173137
10.244,8.242,-1.663,-1.663,8.241,10.244,0.000999451
10.19,8.252,-1.658,-1.658,8.251,10.189,0.00141344
10.158,8.279,-1.657,-1.657,8.279,10.157,0.000999451
10.138,8.316,-1.658,-1.658,8.315,10.137,0.00141344
10.159,8.387,-1.667,-1.668,8.386,10.159,0.00141377
10.985,9.094,-1.821,-1.821,9.093,10.984,0.00141344
10.97,9.14,-1.823,-1.823,9.14,10.97,0
10.952,9.183,-1.825,-1.826,9.182,10.951,0.00173137
10.929,9.223,-1.826,-1.826,9.222,10.928,0.00141344
10.903,9.26,-1.827,-1.828,9.259,10.902,0.00173193
10.893,9.311,-1.83,-1.831,9.31,10.892,0.00173137
10.875,9.354,-1.832,-1.833,9.353,10.874,0.00173137
10.878,9.386,-1.836,-1.836,9.385,10.878,0.000999451
10.874,9.443,-1.841,-1.841,9.442,10.873,0.00141344
10.863,9.494,-1.844,-1.844,9.494,10.862,0.000999451
10.841,9.534,-1.846,-1.846,9.534,10.84,0.000999451
10.838,9.592,-1.851,-1.851,9.591,10.838,0.000999451
10.833,9.648,-1.855,-1.856,9.647,10.832,0.00173137
10.848,9.723,-1.864,-1.864,9.722,10.847,0.00141344
10.87,9.773,-1.871,-1.872,9.772,10.869,0.00173137
10.598,9.651,-1.831,-1.831,9.65,10.597,0.00141344
10.521,9.641,-1.822,-1.823,9.64,10.52,0.00173137
10.456,9.642,-1.815,-1.816,9.641,10.456,0.00141445
10.389,9.641,-1.808,-1.808,9.64,10.388,0.00141411
10.333,9.65,-1.803,-1.803,9.649,10.332,0.00141344
10.237,9.621,-1.791,-1.792,9.621,10.237,0.00100005
10.25,9.663,-1.796,-1.797,9.662,10.249,0.00173144
10.251,9.725,-1.802,-1.803,9.725,10.251,0.000999928
10.358,9.888,-1.829,-1.829,9.887,10.357,0.00141344
7.981,8.275,-1.429,-1.43,8.274,7.98,0.00173137
7.862,8.307,-1.421,-1.422,8.306,7.861,0.00173172
7.83,8.326,-1.42,-1.42,8.325,7.829,0.00141411
7.72,8.287,-1.405,-1.405,8.286,7.719,0.00141344
7.578,8.29,-1.392,-1.392,8.289,7.577,0.00141377
7.483,8.29,-1.383,-1.384,8.289,7.482,0.00173137
7.481,8.34,-1.388,-1.389,8.339,7.48,0.00173144
7.409,8.287,-1.375,-1.375,8.286,7.408,0.00141344
7.273,8.291,-1.363,-1.364,8.291,7.272,0.00141377
7.252,8.32,-1.364,-1.364,8.319,7.251,0.00141344
7.238,8.356,-1.367,-1.367,8.355,7.237,0.00141344
7.271,8.448,-1.38,-1.38,8.447,7.27,0.00141344
7.461,8.695,-1.424,-1.425,8.694,7.46,0.00173165
7.39,8.667,-1.414,-1.415,8.666,7.389,0.00173137
7.346,8.67,-1.41,-1.41,8.669,7.345,0.00141377
7.307,8.68,-1.408,-1.408,8.68,7.306,0.000999928
7.295,8.721,-1.411,-1.412,8.72,7.294,0.00173165
7.345,8.836,-1.428,-1.428,8.836,7.344,0.000999451
7.23,8.754,-1.409,-1.41,8.753,7.229,0.00173165
7.215,8.764,-1.409,-1.41,8.763,7.214,0.00173165
7.058,8.629,-1.38,-1.38,8.628,7.057,0.00141377
7.106,8.743,-1.397,-1.397,8.742,7.105,0.00141344
7.146,8.849,-1.412,-1.412,8.848,7.145,0.00141344
7.09,8.837,-1.406,-1.407,8.836,7.089,0.00173165
7.096,8.901,-1.413,-1.413,8.9,7.095,0.00141377
7.109,8.975,-1.423,-1.423,8.975,7.108,0.000999928
7.095,9.015,-1.426,-1.426,9.015,7.094,0.000999451
7.125,9.083,-1.436,-1.436,9.082,7.124,0.00141377
7.126,9.142,-1.443,-1.443,9.141,7.125,0.00141411
7.135,9.213,-1.451,-1.451,9.213,7.134,0.000999928
7.117,9.25,-1.454,-1.454,9.249,7.116,0.00141377
7.137,9.336,-1.465,-1.466,9.336,7.136,0.00141411
7.156,9.422,-1.477,-1.477,9.421,7.155,0.00141377
7.118,9.433,-1.475,-1.476,9.432,7.117,0.00173165
7.092,9.43,-1.472,-1.473,9.43,7.091,0.0014142
7.293,9.759,-1.527,-1.527,9.758,7.292,0.00141377
7.305,9.839,-1.537,-1.537,9.838,7.304,0.00141344
10.721,8.244,-1.777,-1.777,8.244,10.72,0.000999451
10.706,8.286,-1.779,-1.78,8.285,10.706,0.00141445
10.671,8.312,-1.778,-1.778,8.312,10.67,0.000999451
10.551,8.272,-1.76,-1.76,8.272,10.55,0.000999451
10.463,8.256,-1.749,-1.749,8.255,10.463,0.000999451
10.406,8.264,-1.743,-1.744,8.263,10.405,0.00173137
10.345,8.242,-1.734,-1.734,8.241,10.345,0.000999451
10.301,8.26,-1.73,-1.731,8.259,10.3,0.00173193
10.281,8.297,-1.732,-1.732,8.296,10.28,0.00141344
10.278,8.348,-1.736,-1.736,8.347,10.277,0.00141344
10.453,8.546,-1.774,-1.775,8.545,10.452,0.00173137
10.567,8.695,-1.801,-1.801,8.694,10.567,0.000999451
10.549,8.736,-1.802,-1.803,8.735,10.548,0.00173137
10.553,8.767,-1.806,-1.806,8.766,10.553,0.0010004
10.527,8.802,-1.806,-1.806,8.801,10.527,0.000999451
10.519,8.851,-1.81,-1.81,8.85,10.518,0.00141344
10.512,8.902,-1.814,-1.815,8.902,10.511,0.00141386
10.508,8.956,-1.819,-1.82,8.956,10.508,0.00100005
10.485,8.993,-1.82,-1.821,8.992,10.484,0.00173137
10.47,9.037,-1.822,-1.823,9.036,10.47,0.00141377
10.455,9.082,-1.825,-1.826,9.081,10.454,0.00173137
10.427,9.086,-1.822,-1.823,9.086,10.426,0.00141377
10.427,9.144,-1.828,-1.828,9.143,10.426,0.00141344
10.416,9.192,-1.831,-1.831,9.192,10.416,0
10.384,9.223,-1.83,-1.831,9.222,10.383,0.00173137
10.359,9.259,-1.831,-1.831,9.258,10.358,0.00141411
10.357,9.315,-1.837,-1.838,9.314,10.357,0.00141386
10.345,9.364,-1.84,-1.841,9.364,10.345,0.000999928
10.343,9.392,-1.843,-1.844,9.391,10.343,0.00141445
10.338,9.447,-1.848,-1.849,9.446,10.338,0.00141377
10.303,9.474,-1.846,-1.846,9.473,10.303,0.000999451
10.293,9.526,-1.85,-1.851,9.525,10.292,0.00173193
10.287,9.579,-1.855,-1.856,9.579,10.286,0.00141377
10.265,9.62,-1.857,-1.857,9.619,10.265,0.000999451
10.258,9.674,-1.861,-1.861,9.673,10.258,0.000999451
10.274,9.72,-1.868,-1.869,9.72,10.273,0.00141377
10.261,9.769,-1.871,-1.872,9.768,10.26,0.00173137
8,8.31,-1.487,-1.487,8.31,7.999,0.000999928
7.945,8.305,-1.481,-1.481,8.305,7.944,0.000999928
7.911,8.321,-1.479,-1.479,8.32,7.91,0.00141344
7.869,8.329,-1.476,-1.476,8.329,7.868,0.000999928
7.845,8.356,-1.476,-1.476,8.355,7.844,0.00141344
7.773,8.332,-1.466,-1.466,8.331,7.772,0.00141344
7.737,8.319,-1.461,-1.461,8.318,7.736,0.00141445
7.681,8.311,-1.455,-1.456,8.31,7.68,0.00173165
7.647,8.327,-1.453,-1.453,8.326,7.646,0.00141344
7.612,8.34,-1.451,-1.451,8.339,7.611,0.00141377
7.55,8.325,-1.443,-1.443,8.324,7.549,0.00141377
7.527,8.353,-1.444,-1.445,8.352,7.526,0.00173172
7.466,8.336,-1.436,-1.436,8.336,7.465,0.000999928
7.403,8.292,-1.425,-1.425,8.291,7.402,0.00141344
7.362,8.299,-1.422,-1.423,8.298,7.361,0.00173165
7.336,8.322,-1.422,-1.423,8.321,7.335,0.00173165
7.301,8.334,-1.42,-1.42,8.333,7.3,0.00141377
7.294,8.38,-1.425,-1.425,8.379,7.293,0.00141377
7.289,8.428,-1.43,-1.43,8.428,7.288,0.000999928
7.378,8.779,-1.477,-1.477,8.779,7.377,0.000999451
7.374,8.831,-1.482,-1.482,8.831,7.373,0.000999928
7.317,8.819,-1.476,-1.476,8.818,7.316,0.00141411
7.199,8.732,-1.455,-1.456,8.732,7.198,0.00141377
7.206,8.796,-1.463,-1.464,8.795,7.205,0.00173137
7.198,8.815,-1.464,-1.464,8.814,7.197,0.00141377
7.201,8.876,-1.471,-1.471,8.876,7.2,0.000999928
7.197,8.928,-1.477,-1.477,8.928,7.196,0.000999928
7.207,8.999,-1.486,-1.486,8.998,7.206,0.00141344
7.21,9.06,-1.493,-1.494,9.06,7.209,0.00141411
7.224,9.137,-1.503,-1.504,9.136,7.223,0.00173165
7.216,9.186,-1.508,-1.509,9.185,7.215,0.00173165
7.243,9.281,-1.521,-1.522,9.28,7.242,0.00173165
7.237,9.303,-1.523,-1.524,9.303,7.236,0.0014142
7.531,9.746,-1.601,-1.601,9.746,7.53,0.000999928
7.446,9.699,-1.588,-1.589,9.699,7.445,0.00141411
7.418,9.726,-1.589,-1.589,9.725,7.417,0.00141377
7.384,9.744,-1.588,-1.589,9.744,7.383,0.00141377
7.347,9.759,-1.586,-1.586,9.758,7.346,0.00141377
7.327,9.797,-1.589,-1.589,9.796,7.326,0.00141377
7.34,9.846,-1.596,-1.596,9.845,7.339,0.00141377
9.988,8.255,-1.788,-1.788,8.254,9.987,0.00141344
9.976,8.297,-1.79,-1.79,8.296,9.975,0.00141344
9.965,8.341,-1.793,-1.793,8.34,9.964,0.00141344
9.936,8.37,-1.793,-1.793,8.369,9.935,0.00141344
9.932,8.393,-1.795,-1.795,8.392,9.931,0.00141344
9.924,8.44,-1.798,-1.798,8.439,9.923,0.00141344
9.892,8.467,-1.797,-1.798,8.466,9.891,0.00173193
9.884,8.514,-1.801,-1.801,8.513,9.883,0.00141344
9.872,8.558,-1.804,-1.805,8.557,9.871,0.00173137
9.856,8.598,-1.806,-1.806,8.597,9.855,0.00141344
9.828,8.629,-1.806,-1.806,8.628,9.827,0.00141344
9.842,8.667,-1.812,-1.813,8.666,9.841,0.00173137
9.816,8.7,-1.812,-1.813,8.699,9.815,0.00173137
9.802,8.742,-1.815,-1.816,8.741,9.801,0.00173137
9.786,8.784,-1.817,-1.818,8.784,9.785,0.00141445
9.764,8.82,-1.818,-1.818,8.819,9.763,0.00141344
9.756,8.867,-1.822,-1.823,8.866,9.755,0.00173137
9.75,8.918,-1.827,-1.828,8.917,9.749,0.00173193
9.734,8.932,-1.826,-1.826,8.931,9.733,0.00141411
9.734,8.988,-1.832,-1.833,8.987,9.733,0.00173193
9.713,9.025,-1.834,-1.834,9.024,9.713,0.000999451
9.683,9.054,-1.833,-1.833,9.053,9.682,0.00141344
9.667,9.097,-1.836,-1.836,9.096,9.666,0.00141344
9.649,9.137,-1.838,-1.839,9.136,9.648,0.00173137
9.624,9.171,-1.839,-1.839,9.17,9.623,0.00141344
9.6,9.205,-1.84,-1.841,9.204,9.6,0.00141377
9.602,9.237,-1.844,-1.844,9.237,9.601,0.0010004
9.58,9.274,-1.845,-1.846,9.273,9.579,0.00173137
9.557,9.309,-1.846,-1.846,9.308,9.556,0.00141344
9.536,9.348,-1.848,-1.849,9.347,9.535,0.00173193
9.522,9.393,-1.852,-1.852,9.392,9.522,0.000999451
9.511,9.441,-1.856,-1.856,9.44,9.51,0.00141344
9.491,9.48,-1.858,-1.859,9.479,9.49,0.00173137
9.49,9.509,-1.861,-1.861,9.508,9.489,0.00141344
9.467,9.546,-1.862,-1.862,9.545,9.466,0.00141344
9.448,9.587,-1.865,-1.866,9.586,9.447,0.00173144
9.429,9.628,-1.867,-1.867,9.627,9.428,0.00141411
9.424,9.683,-1.872,-1.872,9.682,9.423,0.00141344
7.957,8.285,-1.562,-1.563,8.284,7.956,0.00173137
7.876,8.278,-1.553,-1.553,8.277,7.875,0.00141344
7.839,8.291,-1.55,-1.55,8.291,7.838,0.000999928
7.79,8.291,-1.545,-1.545,8.291,7.789,0.000999928
7.742,8.293,-1.54,-1.54,8.292,7.741,0.00141445
7.696,8.295,-1.536,-1.537,8.294,7.695,0.00173165
7.661,8.311,-1.534,-1.535,8.31,7.66,0.00173137
7.607,8.304,-1.528,-1.528,8.303,7.606,0.00141344
7.573,8.293,-1.523,-1.524,8.292,7.572,0.00173227
7.555,8.325,-1.525,-1.525,8.324,7.554,0.00141344
7.501,8.318,-1.518,-1.519,8.317,7.5,0.00173144
7.425,8.287,-1.507,-1.507,8.286,7.424,0.00141377
7.346,8.303,-1.501,-1.502,8.303,7.345,0.00141411
7.319,8.326,-1.501,-1.502,8.325,7.318,0.00173193
7.317,8.349,-1.503,-1.504,8.348,7.316,0.00173137
7.301,8.384,-1.506,-1.507,8.383,7.3,0.00173165
7.303,8.44,-1.512,-1.512,8.439,7.302,0.00141377
8.061,9.766,-1.743,-1.744,9.765,8.06,0.00173137
7.964,9.711,-1.726,-1.726,9.711,7.963,0.000999928
7.914,9.713,-1.722,-1.723,9.713,7.913,0.0014142
7.863,9.712,-1.717,-1.718,9.711,7.862,0.00173144
7.813,9.713,-1.712,-1.713,9.713,7.812,0.0014142
7.811,9.741,-1.715,-1.716,9.74,7.81,0.00173137
7.775,9.759,-1.714,-1.714,9.758,7.774,0.00141377
7.752,9.793,-1.716,-1.716,9.792,7.751,0.00141411
7.694,9.783,-1.709,-1.709,9.782,7.693,0.00141344
7.612,9.742,-1.696,-1.696,9.741,7.611,0.00141377
7.542,9.716,-1.687,-1.688,9.715,7.541,0.00173137
7.483,9.702,-1.68,-1.68,9.701,7.482,0.00141344
7.453,9.695,-1.676,-1.676,9.694,7.452,0.00141377
7.364,9.641,-1.661,-1.662,9.64,7.363,0.00173137
7.384,9.73,-1.674,-1.675,9.729,7.383,0.00173137
7.373,9.78,-1.679,-1.68,9.779,7.372,0.00173165
7.367,9.837,-1.685,-1.685,9.836,7.366,0.00141377
8.691,8.276,-1.78,-1.78,8.275,8.69,0.00141344
8.695,8.306,-1.784,-1.785,8.305,8.694,0.00173137
8.683,8.347,-1.787,-1.787,8.346,8.682,0.00141344
8.662,8.38,-1.789,-1.79,8.379,8.661,0.00173137
8.639,8.41,-1.789,-1.79,8.409,8.638,0.00173137
8.629,8.453,-1.793,-1.793,8.452,8.628,0.00141344
8.609,8.487,-1.795,-1.795,8.487,8.608,0.0010004
8.585,8.517,-1.795,-1.795,8.516,8.584,0.00141411
8.59,8.549,-1.799,-1.8,8.548,8.589,0.00173137
8.573,8.585,-1.801,-1.801,8.584,8.572,0.00141344
8.541,8.607,-1.8,-1.8,8.607,8.541,0
8.529,8.649,-1.804,-1.805,8.648,8.529,0.00141377
8.507,8.681,-1.805,-1.805,8.68,8.506,0.00141344
8.491,8.719,-1.807,-1.808,8.718,8.49,0.00173137
8.477,8.76,-1.811,-1.811,8.759,8.476,0.00141479
8.474,8.785,-1.813,-1.813,8.784,8.473,0.00141344
8.463,8.829,-1.817,-1.818,8.829,8.463,0.000999928
8.286,8.698,-1.782,-1.782,8.697,8.285,0.00141411
7.845,8.285,-1.687,-1.688,8.284,7.844,0.00173137
7.791,8.28,-1.68,-1.68,8.279,7.79,0.00141344
7.747,8.285,-1.676,-1.676,8.284,7.746,0.00141377
7.693,8.279,-1.669,-1.67,8.279,7.692,0.00141377
7.656,8.291,-1.667,-1.668,8.291,7.655,0.00141411
7.636,8.296,-1.665,-1.665,8.295,7.635,0.00141377
7.535,8.29,-1.654,-1.655,8.289,7.534,0.00173137
7.483,8.284,-1.647,-1.647,8.284,7.482,0.000999451
7.398,8.294,-1.64,-1.64,8.293,7.397,0.00141344
7.364,8.308,-1.638,-1.639,8.307,7.363,0.00173144
7.347,8.315,-1.637,-1.637,8.314,7.346,0.00141377
7.331,8.35,-1.639,-1.64,8.35,7.33,0.00141377
7.325,8.397,-1.644,-1.645,8.397,7.324,0.00141377
8.095,9.343,-1.838,-1.839,9.343,8.095,0.000999928
8.084,9.389,-1.842,-1.843,9.388,8.083,0.00173144
8.06,9.422,-1.844,-1.844,9.421,8.06,0.000999451
8.032,9.449,-1.844,-1.844,9.449,8.031,0.000999451
8.04,9.489,-1.85,-1.851,9.489,8.039,0.00141377
8.01,9.514,-1.85,-1.851,9.513,8.009,0.00173193
8.008,9.572,-1.857,-1.857,9.571,8.008,0.000999451
7.976,9.595,-1.856,-1.856,9.595,7.975,0.000999451
7.95,9.626,-1.857,-1.857,9.626,7.949,0.000999451
7.95,9.687,-1.865,-1.866,9.687,7.949,0.00141386
7.923,9.717,-1.866,-1.867,9.716,7.922,0.00173137
7.92,9.775,-1.873,-1.874,9.774,7.919,0.00173165
7.899,9.78,-1.871,-1.872,9.779,7.898,0.00173165
7.817,9.742,-1.858,-1.859,9.741,7.816,0.00173137
7.751,9.721,-1.849,-1.849,9.72,7.75,0.00141344
7.69,9.707,-1.841,-1.841,9.706,7.689,0.00141377
7.648,9.717,-1.838,-1.839,9.716,7.647,0.00173137
7.596,9.713,-1.833,-1.833,9.713,7.595,0.000999928
7.55,9.716,-1.829,-1.829,9.715,7.549,0.00141377
7.536,9.73,-1.829,-1.829,9.729,7.535,0.00141344
7.485,9.727,-1.824,-1.825,9.726,7.484,0.00173227
7.466,9.766,-1.827,-1.828,9.765,7.465,0.00173165
7.818,8.281,-1.795,-1.795,8.28,7.817,0.00141344
7.802,8.291,-1.795,-1.795,8.291,7.801,0.000999928
7.755,8.292,-1.789,-1.79,8.291,7.754,0.00173165
7.504,8.282,-1.759,-1.759,8.281,7.503,0.00141377
7.471,8.298,-1.758,-1.759,8.298,7.47,0.00141411
7.465,8.317,-1.759,-1.759,8.317,7.464,0.000999928
7.52,8.431,-1.78,-1.78,8.43,7.519,0.00141377
7.583,8.555,-1.803,-1.803,8.555,7.582,0.000999928
7.591,8.619,-1.812,-1.813,8.619,7.59,0.00141411
7.567,8.645,-1.812,-1.813,8.645,7.566,0.00141377
7.564,8.697,-1.819,-1.82,8.696,7.563,0.00173172
7.533,8.717,-1.818,-1.818,8.716,7.532,0.00141377
7.533,8.745,-1.821,-1.821,8.744,7.532,0.00141377
7.518,8.782,-1.824,-1.825,8.781,7.517,0.00173172
7.49,8.806,-1.824,-1.825,8.805,7.489,0.00173144
7.472,8.841,-1.827,-1.828,8.84,7.471,0.00173165
7.455,8.877,-1.83,-1.831,8.876,7.454,0.00173137
7.433,8.907,-1.831,-1.831,8.906,7.432,0.00141377
7.409,8.935,-1.832,-1.833,8.935,7.408,0.00141377
7.397,8.978,-1.837,-1.838,8.977,7.396,0.00173144
7.379,8.985,-1.836,-1.836,8.984,7.378,0.00141377
7.36,9.019,-1.838,-1.839,9.018,7.359,0.00173165
7.339,9.051,-1.84,-1.841,9.05,7.338,0.00173165
7.313,9.078,-1.841,-1.841,9.077,7.312,0.00141377
7.286,9.102,-1.841,-1.841,9.101,7.285,0.00141411
7.261,9.129,-1.842,-1.843,9.128,7.26,0.00173172
7.238,9.16,-1.844,-1.844,9.159,7.237,0.00141344
7.231,9.181,-1.846,-1.846,9.18,7.23,0.00141344
7.206,9.208,-1.847,-1.848,9.207,7.205,0.00173144
7.172,9.224,-1.845,-1.846,9.223,7.171,0.00173137
7.143,9.247,-1.845,-1.846,9.246,7.142,0.00173165
7.125,9.283,-1.848,-1.849,9.282,7.124,0.00173165
7.088,9.296,-1.846,-1.846,9.295,7.087,0.00141344
7.061,9.322,-1.847,-1.848,9.321,7.06,0.00173144
7.06,9.35,-1.851,-1.851,9.35,7.059,0.000999451
7.03,9.372,-1.851,-1.851,9.371,7.029,0.00141377
7.006,9.4,-1.852,-1.852,9.399,7.005,0.00141377
6.981,9.429,-1.853,-1.854,9.428,6.98,0.00173137
6.982,8.309,-1.801,-1.801,8.308,6.981,0.00141344
6.967,8.345,-1.804,-1.805,8.345,6.966,0.00141411
